date,time,temperature,humidity,deviceAddress,baudRate,temperatureCorrection,humidityCorrection
2026-08-01,15-06-25,26.9,39,1,9600,0,0
2026-08-01,15-06-27,26.9,39,1,9600,0,0
2026-08-01,15-06-29,26.9,39,1,9600,0,0
2026-08-01,15-06-31,26.9,39.1,1,9600,0,0
2026-08-01,15-06-34,26.9,39.1,1,9600,0,0
2026-08-01,15-06-36,26.9,39.1,1,9600,0,0
2026-08-01,15-06-38,26.9,39,1,9600,0,0
2026-08-01,15-06-40,26.9,39,1,9600,0,0
