date,time,temperature,humidity,deviceAddress,baudRate,temperatureCorrection,humidityCorrection
2026-08-01,12-33-47,27.3,38.5,1,9600,0,0
2026-08-01,12-33-49,27.3,38.4,1,9600,0,0
2026-08-01,12-33-51,27.3,38.4,1,9600,0,0
2026-08-01,12-33-53,27.3,38.4,1,9600,0,0
2026-08-01,12-33-55,27.3,38.4,1,9600,0,0
