date,time,temperature,humidity,deviceAddress,baudRate,temperatureCorrection,humidityCorrection
2026-09-03,13-17-31,28.6,48.8,1,9600,0,0
2026-09-03,13-17-33,28.6,48.8,1,9600,0,0
