date,time,temperature,humidity,deviceAddress,baudRate,temperatureCorrection,humidityCorrection
2026-08-01,14-27-06,26.7,39.4,1,9600,0,0
2026-08-01,14-27-08,26.7,39.4,1,9600,0,0
2026-08-01,14-27-10,26.7,39.3,1,9600,0,0
