date,time,temperature,humidity,deviceAddress,baudRate,temperatureCorrection,humidityCorrection
2026-09-03,23-55-45,29.8,45.2,1,9600,0,0
2026-09-03,23-55-48,29.8,45.3,1,9600,0,0
2026-09-03,23-55-51,29.8,45.3,1,9600,0,0
2026-09-03,23-55-53,29.8,45.2,1,9600,0,0
2026-09-03,23-55-56,29.8,45.2,1,9600,0,0
2026-09-03,23-55-58,29.8,45.1,1,9600,0,0
2026-09-03,23-56-01,29.8,45.0,1,9600,0,0
