date,time,temperature,humidity,deviceAddress,baudRate,temperatureCorrection,humidityCorrection
2026-09-04,00-04-37,29.5,42.8,1,9600,0,0
2026-09-04,00-04-39,29.4,42.8,1,9600,0,0
