2026-09-04,00-48-49,28.6,39.0,1,9600,0,0
2026-09-04,00-48-58,28.6,38.8,1,9600,0,0
2026-09-04,00-49-03,28.6,38.9,1,9600,0,0
2026-09-04,00-49-16,28.6,38.8,1,9600,0,0
2026-09-04,00-49-22,28.6,38.9,1,9600,0,0
