date,time,temperature,humidity,deviceAddress,baudRate,temperatureCorrection,humidityCorrection
2026-08-05,00-21-52,27.2,43.2,1,9600,0,0
2026-08-05,00-21-54,27.2,43.3,1,9600,0,0
