date,time,temperature,humidity,deviceAddress,baudRate,temperatureCorrection,humidityCorrection
2026-08-01,14-46-43,26.6,39.2,1,9600,0,0
2026-08-01,14-46-46,26.7,39.3,1,9600,0,0
2026-08-01,14-46-48,26.6,39.3,1,9600,0,0
