date,time,temperature,humidity,deviceAddress,baudRate,temperatureCorrection,humidityCorrection
2026-08-01,12-35-03,27.3,38.4,1,9600,0,0
2026-08-01,12-35-05,27.3,38.4,1,9600,0,0
2026-08-01,12-35-07,27.3,38.4,1,9600,0,0
