date,time,temperature,humidity,deviceAddress,baudRate,temperatureCorrection,humidityCorrection
2026-08-30,10-00-10,27.9,67.4,1,9600,0,0
2026-08-30,10-00-12,27.8,67.4,1,9600,0,0
